sLong,sLat,mean,lu_avg_01,lu_avg_02,lu_avg_03,lu_avg_04,lu_avg_05,lu_avg_06,lu_avg_07,lu_avg_08,lu_avg_09,lu_avg_10,lu_avg_11,lu_avg_12,prec,tmin,tmax,soil_avg_01,soil_avg_02,soil_avg_03,soil_avg_04,soil_avg_05,soil_avg_06,soil_avg_07,soil_avg_08,soil_avg_09,soil_avg_10,hydro_avg_01,hydro_avg_02,hydro_avg_03,hydro_avg_04,hydro_avg_05,hydro_avg_06,hydro_avg_07,hydro_avg_08,hydro_avg_09,hydro_avg_10,hydro_avg_11,hydro_avg_12,hydro_avg_13,hydro_avg_14,hydro_avg_15,hydro_avg_16,hydro_avg_17,hydro_avg_18,hydro_avg_19,dem_avg,slope_ave,lentic_lotic01
-98.95417,48.029167,2.18333333333333,1,0,0,5,1,12,68,0,0,0,0,7,115347.5,-147,-31,30,69,45,38,17,5,27,1385,240,0,35,128,26,12533,274,-213,487,188,-135,188,-135,3464407,620563,83133,63,1640688,292506,1640688,292506,463,25,0
-98.9375,48.087502,2.12916666666666,1,0,0,5,1,12,68,0,0,0,0,7,115347.5,-147,-31,30,69,45,38,17,5,27,1385,240,0,35,128,26,12533,274,-213,487,188,-135,188,-135,3464407,620563,83133,63,1640688,292506,1640688,292506,463,25,0
-98.8125,48.087502,2.33333333333333,2,0,0,13,8,9,64,0,0,0,1,4,380,-106,5,30,69,45,39,16,5,28,1388,240,0,37,124,25,12591,275,-211,486,190,-134,190,-134,8844,1673,220,63,4177,760,4177,760,442,15,1
-98.662498,48.337502,2.43333333333333,1,0,0,9,1,12,77,0,0,0,0,0,65021,-23,104,31,70,40,41,19,6,30,1388,240,0,29,128,26,12648,267,-223,490,182,-144,182,-144,952949,170247,20338,66,464071,72309,464071,72309,473,8,3
-98.637497,47.962502,3.85833333333334,1,0,0,5,1,12,68,0,0,0,0,7,83133,-186,-66,30,69,45,38,17,5,27,1385,240,0,35,128,26,12533,274,-213,487,188,-135,188,-135,3464407,620563,83133,63,1640688,292506,1640688,292506,463,25,0
-98.412498,29.362499,1.2075,12,0,1,23,2,24,17,0,21,0,0,0,49830,101,227,18,70,31,39,30,5,29,1544,219,19,200,123,40,6583,349,41,308,238,113,281,113,637560,82672,33888,30,207327,114631,207327,114631,311,67,3
-98.354164,29.220833,7.26666666666667,0,0,3,19,7,38,34,0,0,0,0,0,125,151,277,10,66,43,36,22,5,23,1655,240,2,208,127,40,6555,359,46,313,247,131,289,121,1351,186,62,34,436,231,436,231,137,39,1
-98.129166,47.229168,3.55,1,0,0,5,1,14,77,0,0,0,0,2,81532,-97,15,26,71,45,38,18,4,28,1403,240,0,42,131,26,12382,282,-207,489,194,-126,194,-126,1677650,306266,37886,62,777423,134720,777423,134720,450,15,4
-98.095833,47.020832,2.06666666666667,1,0,0,6,1,13,74,0,0,0,0,4,970086,-60.5,60,27,71,45,37,18,4,28,1388,240,0,38,130,26,12496,278,-211,489,190,-132,190,-132,15724639,2854638,367911,62,7355013,1302453,7355013,1302453,468,23,5
-98.029167,47.429165,2.9,1,0,0,6,2,13,74,0,0,0,0,4,591044,-106,7,27,71,45,37,18,4,28,1384,240,0,37,129,26,12504,277,-212,489,189,-133,189,-133,13271417,2413016,314020,63,6225412,1107515,6225412,1107515,472,24,4
-98.012497,37.862499,2.33333333333333,1,0,0,5,0,39,55,0,0,0,0,0,179270,60,206,11,71,39,39,22,2,20,1508,240,2,133,138,33,9657,343,-74,417,231,6,256,6,2053545,306958,41316,48,825037,178677,825037,178677,554,19,3
-97.912498,48.912498,2.38,1,0,2,5,1,14,76,0,0,0,0,1,360836.5,-73,47,28,70,39,42,19,5,29,1388,240,0,27,127,26,12586,264,-224,488,180,-144,180,-144,6462587,1082642,179335,62,3043259,597384,3043259,597384,481,35,5
-97.837502,30.279167,1.77333333333333,29,0,0,27,0,31,12,0,0,0,0,0,28649,134,258,22,70,31,41,28,6,28,1511,215,21,193,125,38,6934,350,26,324,232,116,278,100,331944,45388,17910,32,110791,61870,110791,61870,325,81,2
-97.804169,30.245832,2.8125,29,0,0,27,0,28,12,0,3,0,0,0,33307,135,259,21,70,30,40,30,6,29,1528,216,21,194,125,38,6922,350,28,322,233,117,279,101,385276,52637,20809,32,128606,71942,128606,71942,315,81,2
-97.787498,30.2875,0.475833333333333,2,0,0,10,12,55,18,0,0,0,3,0,3801464,25.5,189.5,11,74,41,35,23,5,24,1528,232,11,173,153,42,7467,346,-16,362,227,73,266,73,76523311,10874395,2863596,43,26848859,9812880,26848859,9812880,737,49,6
-97.754166,30.270834,0.55875,2,0,0,11,12,54,18,0,0,0,3,0,3832179.5,25.5,189.5,11,74,41,35,24,5,24,1528,232,11,173,153,42,7467,346,-16,362,227,73,266,73,76984242,10928150,2888526,43,26982411,9900064,26982411,9900064,735,49,6
-97.754166,30.279167,1.562,9,1,0,8,0,8,7,0,67,0,0,0,3910,55,179,12,71,24,37,39,4,40,1655,237,10,199,121,38,6945,355,36,319,237,122,285,107,51209,6945,2537,31,17055,9773,17055,9773,214,58,1
-97.745834,30.262501,0.592222222222222,2,0,0,11,12,54,18,0,0,0,3,0,4467961,49.6666666666667,213.333333333333,11,74,41,35,24,5,24,1528,232,11,173,153,42,7467,346,-16,362,227,73,266,73,76995648,10929469,2889145,43,26985688,9902338,26985688,9902338,735,49,6
-97.70417,30.254168,0.535,2,0,0,10,12,54,18,0,0,0,3,0,4470095,49.6666666666667,213.333333333333,11,74,41,35,24,5,24,1528,232,11,173,153,42,7467,346,-16,362,227,73,266,73,77024092,10932809,2890682,43,26993895,9908013,26993895,9908013,735,49,6
-97.679169,30.262501,2.379,6,1,0,10,1,17,12,0,54,0,0,0,2009,145,265,10,73,29,34,36,3,37,1681,239,4,201,121,38,6963,357,39,318,240,124,287,109,22880,3101,1083,32,7625,4384,7625,4384,169,60,1
-97.654167,30.279167,1.64,12,0,0,18,1,22,16,0,29,0,2,0,10855,92,219,12,73,25,36,40,3,42,1658,237,9,199,121,38,6932,355,36,319,237,122,284,107,179541,24273,8880,31,59588,34594,59588,34594,216,57,2
-97.604164,26.195833,6.075,2,0,0,7,5,31,44,0,8,0,2,0,24324,109,226,11,71,38,36,26,2,23,1529,240,4,231,110,42,5129,351,93,258,270,173,290,159,451133,84413,12488,51,173631,62019,173631,62019,25,6,2
-97.245834,48.979168,2.13333333333333,12,0,0,5,7,0,75,0,0,0,0,0,1904,-18,102,45,69,41,43,17,7,35,1382,240,1,29,119,24,12825,263,-225,488,183,-146,183,-146,27860,4592,799,57,12591,2732,12591,2732,240,3,1
-97.029167,47.929165,2.125,2,0,2,9,2,12,68,0,0,0,0,4,5574789,-11,117,39,67,45,38,17,5,27,1394,240,1,43,127,26,12429,279,-209,488,194,-127,194,-127,68982312,11822039,1517508,60,31328385,5483404,31328385,5483404,384,21,6
-96.754166,32.887501,2.74722222222222,2,0,0,6,2,21,9,0,56,0,4,0,24151.6666666667,104,227.333333333333,12,73,20,39,41,4,42,1630,237,9,182,121,34,7922,351,4,347,224,77,282,77,244566,35493,12581,31,84587,42859,84587,42859,199,38,2
-96.737503,32.704166,8.73333333333333,1,0,0,11,1,57,19,0,8,0,0,2,1980114,116,248,11,68,35,39,26,5,25,1596,239,7,179,130,36,8022,355,-6,361,223,73,280,73,19708715,2840161,947248,33,6774875,3215239,6774875,3215239,254,48,5
-96.537498,41.5625,3.21666666666667,0,0,0,0,0,12,87,0,0,0,0,0,91167,-2,131,19,66,26,50,24,2,25,1451,240,2,96,130,29,10702,311,-125,436,208,-48,230,-48,1127704,178763,21860,54,473496,89191,473496,89191,461,55,3
-96.529167,32.195835,1.46333333333333,0,0,0,12,2,64,21,0,0,0,0,1,253672.333333333,107.333333333333,237.333333333333,11,72,29,36,35,4,36,1655,240,5,186,128,36,7689,357,7,350,228,97,283,84,2674459,381395,144631,30,903118,513701,903118,513701,185,39,4
-96.154167,41.012501,3.53333333333333,6,0,0,7,12,48,26,0,1,2,0,0,11462403,-60,81,21,70,44,38,18,9,23,1415,239,7,77,152,36,9245,298,-121,419,172,-40,198,-40,165640776,25841962,4867801,51,71551436,15941127,71551436,15941127,1459,122,6
-96.04583,48.362499,2.26666666666667,4,0,1,6,2,13,74,0,0,0,0,0,982,-115,6,52,63,41,43,16,5,28,1372,240,1,32,129,26,12695,269,-229,498,184,-142,184,-142,26109,4516,519,62,12103,2087,12103,2087,346,5,2
-96.012497,48.3125,2.20666666666667,3,0,6,12,1,10,63,0,0,0,0,2,45655,-69.5,58,77,59,45,39,14,6,25,1351,240,1,31,130,26,12570,267,-230,497,182,-142,182,-142,853779,145437,16400,62,397813,65881,397813,65881,356,7,0
-95.92083,41.262501,3.6,6,0,0,7,9,46,30,0,0,0,1,1,34740212,-73,58,19,71,45,38,17,7,24,1419,240,5,62,146,32,10233,293,-153,446,167,-72,193,-72,602126970,103123248,19290128,54,268345440,62202626,268345440,62202626,1027,144,7
-95.854164,48.262501,0.82,1,0,7,11,0,12,68,0,0,0,0,0,41823,-22,110,77,59,48,38,14,6,25,1362,240,1,32,131,26,12492,267,-229,496,182,-140,182,-140,615782,104100,11701,62,287220,47214,287220,47214,361,6,3
-95.57917,29.345833,2.3,2,0,1,11,6,50,28,0,1,0,0,0,9523421,102,252,11,71,39,37,24,5,23,1572,239,6,174,143,39,7663,348,-11,359,217,72,270,72,113595453,15209310,5622628,32,37710124,18233946,37710124,18233946,528,44,6
-95.4375,30.112499,4.83333333333333,31,1,9,30,1,9,19,0,2,0,0,0,105603,143,261,13,58,42,38,21,5,18,1582,240,2,198,120,39,6627,347,39,308,206,123,279,108,1404331,161544,90194,19,404839,293357,404839,293357,79,21,3
-95.429169,30.0375,6.63333333333333,4,0,3,10,1,22,53,0,7,0,0,0,91546,147,260,10,61,40,38,22,4,18,1580,240,2,199,116,38,6505,345,44,301,208,161,279,111,1306943,148683,80534,20,380328,265230,380328,265230,57,12,3
-95.262497,30.029167,8.46666666666667,24,2,7,26,1,11,25,1,3,0,0,1,533732,142,261,14,57,42,37,21,5,17,1574,240,2,198,121,39,6661,348,38,310,235,123,279,107,6993299,806072,460801,19,2014206,1477496,2014206,1477496,78,28,5
-95.154167,34.912498,1.306,10,0,26,46,0,7,10,0,1,0,0,0,46802,47,184,19,51,43,36,21,9,13,1514,240,6,162,135,36,8158,345,-28,373,207,53,264,53,526176,69943,23954,26,168591,88787,168591,88787,278,183,2
-95.120834,29.9125,0.948833333333333,29,3,8,29,0,8,18,1,2,0,0,1,858707,141,260,16,55,42,37,22,5,16,1562,240,2,197,121,39,6632,346,37,309,234,157,278,107,11424338,1305054,768870,18,3300635,2419559,3300635,2419559,75,28,5
-95.112503,29.429167,1.1125,0,0,5,5,1,13,75,0,1,0,0,0,13479,159,252,21,67,35,34,31,1,30,1550,240,5,203,98,36,6058,329,60,269,273,165,276,121,213373,27832,11217,24,66848,38710,66848,38710,11,6,1
-94.970833,38.987499,1.73333333333333,0,0,0,4,2,45,48,0,0,0,0,0,10436169.5,-21,128.166666666667,17,70,36,42,22,3,21,1456,240,6,109,148,34,9789,327,-102,429,210,-17,236,-17,143146224,22217712,2981897,56,63268732,10438212,63268732,10438212,742,44,7
-94.929169,49.020832,0.54,13,0,3,38,2,0,9,0,0,0,0,30,581489,-25,91,86,54,56,33,10,9,18,1349,240,2,24,111,22,12665,253,-232,485,177,-150,177,-150,8882875,1323004,259309,49,3705707,975228,3705707,975228,345,34,0
-94.92083,35.920834,2.36066666666667,0,0,22,10,0,16,50,0,2,0,0,0,391346,70,204.6,21,53,40,37,23,7,14,1521,240,7,144,129,34,8415,327,-46,373,190,32,250,32,4140285,497947,193407,24,1321593,697139,1321593,697139,364,87,4
-94.862503,29.9375,1.33333333333333,10,0,8,24,1,13,42,0,1,0,1,0,22468,148,258,19,66,33,35,31,2,30,1556,240,4,200,113,39,6328,339,50,289,263,162,278,116,318439,34814,19601,16,92390,63995,92390,63995,25,10,1
-94.837502,35.920834,2.36666666666666,1,0,40,18,0,11,31,0,0,0,0,0,131333,60,193.5,22,52,40,37,23,8,14,1506,240,7,150,128,34,8328,331,-39,370,195,38,254,38,1395458,170607,64804,24,440489,235723,440489,235723,349,127,2
-94.820831,39.029167,2.46666666666667,1,0,1,6,0,25,46,0,20,0,0,0,13175,2,121,21,63,23,50,26,3,24,1502,240,6,128,115,29,9642,319,-71,390,226,0,247,0,198159,28010,5988,44,74303,19551,74303,19551,298,58,2
-94.779167,36.104168,2,0,0,17,9,0,17,55,0,2,0,0,0,344923,80,215,20,53,40,37,23,7,14,1525,240,7,143,129,34,8403,325,-47,372,189,31,248,31,3600944,432561,168601,24,1147520,609339,1147520,609339,373,83,4
-94.779167,36.354168,3.99166666666667,0,0,18,7,0,23,53,0,0,0,0,0,22176,55.5,190,20,54,39,37,24,7,14,1518,240,8,146,130,34,8469,330,-46,376,193,32,252,32,244268,28710,10909,26,78123,39213,78123,39213,325,59,1
-94.720833,38.912498,2.14166666666666,6,0,0,11,0,14,33,0,36,0,0,0,3236.5,11,126,18,64,25,50,26,4,24,1515,240,5,125,114,29,9622,316,-73,389,224,-2,245,-2,51505,7370,1560,44,19334,5109,19334,5109,319,35,1
-94.70417,36.1875,3.4,0,0,12,8,0,18,61,0,1,0,0,0,51216.8,71,205.4,20,54,40,37,24,7,14,1520,240,8,145,129,34,8453,328,-47,375,191,31,250,31,547006,65078,25078,25,174630,90403,174630,90403,358,52,2
-94.695831,38.929165,4.3875,6,0,0,12,0,12,26,0,44,0,0,0,5529,11.5,126,19,64,24,49,26,4,25,1515,240,6,126,114,29,9633,316,-73,389,224,-2,245,-2,88297,12566,2700,44,33124,8776,33124,8776,314,44,1
-94.6875,36.329166,4.7375,0,0,21,8,0,13,58,0,0,0,0,0,63763.5,51.5,186,21,53,39,37,24,7,15,1514,240,8,142,131,34,8449,327,-49,376,189,29,248,29,696739,82526,31546,25,223404,114557,223404,114557,364,60,2
-94.637497,34.862499,0.792916666666666,21,0,18,51,0,2,7,0,0,0,0,0,207109,87,233,25,52,43,37,20,10,15,1520,240,8,156,142,38,8026,340,-33,373,156,49,257,49,2253243,293818,110922,22,702399,414013,702399,414013,296,222,4
-94.637497,36.337502,5.56666666666666,0,0,22,8,0,11,58,0,0,0,0,0,52098,78,214,22,53,39,37,24,7,15,1515,240,8,141,131,34,8444,326,-50,376,188,28,247,28,547785,64924,24817,25,175825,90298,175825,90298,373,63,2
-94.637497,38.912498,2.2875,2,1,0,8,1,20,51,0,18,0,0,0,6615,34.5,154.5,18,64,23,50,26,4,24,1514,240,6,126,114,29,9654,316,-74,390,224,-3,246,-3,83329,11860,2629,44,31180,8367,31180,8367,308,50,1
-94.637497,38.9375,3.4,5,0,0,10,0,11,22,0,51,0,0,0,9140,1,119,20,64,24,50,27,4,26,1514,240,7,126,113,29,9642,316,-73,389,224,-2,246,-2,139453,19733,4325,44,52259,13927,52259,13927,308,52,1
-94.612503,38.845833,0.955,0,0,1,4,0,20,74,0,1,0,0,0,18716,0,120,23,62,22,51,27,4,24,1488,240,6,125,115,29,9636,316,-75,391,223,-4,244,-4,279288,40234,8833,44,103873,28152,103873,28152,318,42,2
-94.604164,38.945835,5.6,4,0,0,9,0,14,33,0,39,0,0,0,19362.5,34.5,154.5,19,64,24,50,27,4,25,1515,240,7,126,114,29,9647,316,-73,389,225,-2,246,-2,243927,34561,7639,44,91332,24446,91332,24446,305,52,2
-94.587502,36.629166,1.9,0,0,37,12,0,11,40,0,0,0,0,0,341931,72,211,23,53,38,38,24,7,15,1506,240,9,136,132,34,8583,321,-59,380,184,21,243,21,3592432,410915,154461,25,1147708,578519,1147708,578519,371,79,4
-94.587502,39.037498,1.6,5,0,1,4,0,7,20,0,61,0,0,0,1829,-44,62,25,62,25,50,25,3,26,1521,240,9,128,111,28,9703,318,-71,389,227,-1,248,-1,57029,7836,1829,43,21269,5840,21269,5840,302,48,1
-94.57917,38.887501,3.73333333333333,0,0,1,4,0,20,72,0,2,0,0,0,32800,67,190,23,63,22,51,27,4,25,1490,240,6,125,115,29,9654,316,-75,391,223,-4,245,-4,351683,50523,11136,44,130838,35532,130838,35532,314,45,2
-94.570831,36.129166,1.7,1,0,15,8,0,17,56,0,2,0,0,0,260525,79,214,20,53,40,37,23,7,14,1529,240,7,142,129,34,8398,324,-48,372,188,30,247,30,2712061,326560,127847,23,863835,462535,863835,462535,383,88,4
-94.5625,38.954166,4.13333333333333,0,0,1,5,0,19,69,0,5,0,0,0,37910,67,190,23,63,22,51,27,4,25,1493,240,7,125,115,29,9652,316,-75,391,223,-3,245,-3,406498,58196,12903,44,151217,41183,151217,41183,310,50,3
-94.54583,39.037498,5.96666666666667,5,1,1,5,0,5,15,0,67,0,0,0,5558,2,120,24,63,26,49,25,4,26,1514,239,9,128,112,28,9705,318,-71,389,227,-1,249,-1,85916,11754,2759,43,32025,8814,32025,8814,294,53,1
-94.537498,39.037498,4.16666666666667,6,1,1,6,0,5,12,0,69,0,0,0,3658,-44,63,25,63,27,48,25,4,26,1514,239,10,128,112,28,9705,318,-71,389,227,-1,249,-1,113865,15573,3658,43,42430,11689,42430,11689,292,51,1
-94.529167,36.112499,3.13333333333333,1,0,15,8,0,17,56,0,3,0,0,0,217083,22,156,20,53,40,37,23,7,14,1530,240,7,141,130,35,8390,324,-48,372,188,30,247,30,2431452,292645,114787,23,775064,415193,775064,415193,386,89,4
-94.512497,34.779167,0.838571428571429,26,0,13,60,0,0,1,0,0,0,0,0,50656,85,228,29,51,42,37,20,13,16,1482,240,10,153,139,37,7965,334,-33,367,152,47,253,47,543805,69603,27927,22,169899,102825,169899,102825,385,310,3
-94.487503,34.879166,1.11354166666667,18,0,20,49,0,2,10,0,0,0,0,0,96178.5,63.5,209.75,23,52,44,36,20,10,14,1532,240,8,158,142,38,8025,341,-31,372,239,51,259,51,1158874,151097,55454,23,362192,208422,362192,208422,277,205,3
-94.487503,39.095833,5.3,2,0,1,6,0,15,43,0,32,0,0,0,31556,-46,63,22,63,24,50,26,4,25,1507,240,8,126,114,29,9661,317,-74,391,225,-2,246,-2,988096,138792,31556,43,368001,100535,368001,100535,299,57,3
-94.229164,36.279167,2.54625,0,0,1,8,2,25,55,0,9,0,0,0,13215.75,31.25,165.5,18,56,38,38,24,6,14,1523,240,7,137,130,34,8495,320,-55,375,184,23,243,23,145236,17204,6582,24,46469,24624,46469,24624,396,38,2
-94.162498,36.120834,2.78333333333333,0,0,4,6,0,23,41,0,27,0,0,0,1262.5,49,182,16,53,42,37,21,6,12,1557,240,6,140,128,35,8309,321,-46,367,187,31,246,31,13656,1654,662,23,4407,2345,4407,2345,389,93,1
-94.154167,36.212502,0.906666666666667,0,1,1,7,0,23,47,0,21,0,0,0,4429,75,209,17,56,39,37,24,6,14,1533,240,6,138,128,34,8397,319,-50,369,185,27,244,27,45754,5478,2154,23,14701,7828,14701,7828,413,60,1
-94.137497,36.045834,2.91666666666667,0,0,12,20,0,20,36,0,11,0,0,0,5014.5,49.5,182.5,19,51,42,37,21,6,12,1551,240,5,141,129,35,8269,321,-45,366,187,31,245,31,53914,6549,2672,23,17311,9361,17311,9361,412,136,1
-94.07917,36.0625,1.66761904761905,3,0,48,17,0,7,24,0,1,0,0,0,42155.5714285714,19.5714285714286,149.714285714286,25,50,41,37,22,7,14,1494,240,6,140,128,35,8224,320,-44,364,186,32,244,32,531534,64469,26652,22,167101,94345,167101,94345,487,184,2
-94.07917,36.070835,2.16666666666667,3,0,48,17,0,7,24,0,1,0,0,0,32179,-21,106,25,50,41,37,22,7,14,1495,240,6,140,128,35,8224,320,-44,364,186,32,244,32,534952,64883,26822,22,168196,94946,168196,94946,486,183,2
-94.07917,36.279167,1.3137037037037,1,0,30,18,1,7,43,0,0,0,0,1,3159.77777777778,44,178.222222222222,24,56,36,39,25,6,18,1496,239,9,137,130,34,8407,320,-53,373,184,25,243,25,35384,4175,1637,23,11298,6043,11298,6043,399,66,1
-94.037498,36.179165,1.12125,0,0,7,11,0,15,66,0,0,0,0,0,3800.625,49.25,182.875,23,57,38,38,24,7,18,1516,240,10,139,129,35,8324,320,-48,368,185,29,244,29,42327,5054,2015,23,13544,7308,13544,7308,415,88,1
-94.020836,36.329166,1.05875,5,0,53,12,0,3,22,0,0,0,0,2,225012,48,182.75,28,51,38,38,22,7,16,1489,237,9,139,129,35,8305,320,-48,368,185,29,244,29,2492210,297998,123764,21,777149,448887,777149,448887,447,135,0
-94.012497,36.220833,1.25555555555556,4,0,46,10,0,4,34,0,0,0,0,0,265141,76,211,26,51,40,38,21,7,15,1497,239,7,140,128,35,8230,320,-43,363,185,31,244,31,2769960,332436,138859,21,861773,501727,861773,501727,483,165,0
-94.004166,44.170834,5.12,2,0,0,8,1,14,74,0,0,0,0,1,2481684,-66,38,34,66,35,45,19,4,29,1455,240,1,66,120,26,11756,289,-172,461,210,-94,210,-94,40933694,6090044,1087477,52,17190017,3389762,17190017,3389762,360,27,6
-93.912498,43.995834,8.425,2,0,1,11,0,13,73,0,0,0,0,1,34675,14,135,37,64,24,53,23,3,34,1469,240,2,68,117,25,11586,285,-168,453,209,-90,209,-90,383503,54378,9372,51,159726,32767,159726,32767,325,14,2
-93.837502,36.429165,0.400666666666667,6,0,48,11,0,4,28,0,0,0,0,2,495564.8,64,199.4,27,51,40,38,22,8,16,1492,239,9,140,129,35,8272,321,-45,366,186,30,244,30,5222909,622893,258134,21,1630154,938029,1630154,938029,471,159,4
-93.645836,44.695835,4.66666666666667,2,0,1,8,1,13,74,0,0,0,0,1,4139422,11,135,34,66,35,46,20,4,29,1458,240,1,66,120,26,11746,288,-172,460,209,-94,209,-94,44746679,6651935,1183990,52,18795847,3710289,18795847,3710289,355,27,6
-93.629166,42.762501,6.55,2,0,0,10,4,11,73,0,0,0,0,0,110783.5,-16.5,97,38,64,23,52,24,3,36,1455,240,2,75,116,26,11329,287,-153,440,213,-79,213,-79,1426582,209741,34840,51,587190,121818,587190,121818,372,20,3
-93.620834,36.429165,1.82222222222222,5,0,60,8,0,3,24,0,0,0,0,0,187299,24.3333333333333,155.666666666667,29,53,39,39,23,8,17,1477,238,10,139,127,35,8245,320,-44,364,185,30,244,30,2273952,268062,112329,21,702988,415913,702988,415913,485,171,3
-93.4375,45.162498,2.54833333333333,4,1,5,7,0,9,63,0,7,0,0,3,7739.6,-19.4,99.6,34,63,39,42,19,5,25,1500,240,3,67,117,25,11521,286,-168,454,208,-90,208,-90,107131,15794,2905,50,44461,9779,44461,9779,289,27,1
-93.404167,41.754166,1.40853240740741,1,0,0,8,4,11,75,0,1,0,0,0,185075.75,-22.25,91.75,31,64,25,51,23,2,32,1459,240,2,86,120,27,10930,295,-138,433,219,-64,219,-64,2584211,390339,61274,49,1037760,224733,1037760,224733,317,28,4
-93.3125,36.387501,1.86666666666667,3,0,44,9,0,8,37,0,0,0,0,0,59311,74,213,26,54,38,39,23,7,17,1502,240,9,140,129,35,8285,321,-45,366,186,30,244,30,643001,74785,32891,20,198431,119344,198431,119344,446,188,3
-93.3125,45.045834,1.55,12,2,0,4,0,2,2,0,74,0,0,2,2673,-24,90.5,35,68,52,32,17,7,24,1449,240,2,69,114,25,11502,286,-163,449,210,-87,210,-87,37978,5602,1071,50,15891,3468,15891,3468,266,24,1
-93.304169,44.804165,1.49,10,1,1,5,0,3,3,0,77,0,0,1,7792.5,-23.5,91,28,61,39,44,17,5,23,1567,240,5,69,114,25,11524,286,-164,450,210,-87,210,-87,108803,15771,2960,50,45733,9796,45733,9796,263,39,2
-93.287498,40.454166,0.665,0,0,5,5,0,12,78,0,0,0,0,0,47913,41,171,25,58,29,50,21,3,19,1533,240,2,100,123,29,10267,306,-114,420,206,-39,227,-39,501384,59812,16573,38,175770,56174,175770,56174,318,39,2
-93.237503,39.904167,0.85125,0,0,5,5,0,11,78,0,0,0,0,0,196260.75,-1.75,124.5,24,58,30,49,21,3,19,1527,240,3,108,124,30,10021,310,-103,413,211,-28,231,-28,2335599,261441,105733,26,751883,362762,751883,362762,286,51,4
-93.195831,35.379166,1.18833333333333,23,0,28,37,0,0,9,0,0,0,0,3,2771,70.25,218.25,25,51,47,34,19,8,12,1517,240,4,153,140,36,8345,339,-40,379,153,41,257,41,29988,3458,1601,19,9200,6360,9200,6360,185,122,1
-93.145836,40.0625,1.01833333333333,0,0,6,6,0,10,78,0,0,0,0,0,46603,-16,108,22,57,33,47,20,4,18,1540,240,3,109,124,30,9962,311,-100,411,212,-26,232,-26,547144,59344,27858,21,168226,97174,168226,97174,284,50,3
-93.129166,39.579166,3.39444444444444,0,0,0,2,0,15,82,0,0,0,0,0,3975.66666666667,16.6666666666667,141.666666666667,22,59,27,50,23,3,19,1517,240,2,117,120,30,9745,312,-89,401,217,-16,237,-16,50571,6077,1772,34,17138,6285,17138,6285,234,33,1
-93.04583,35.987499,0.7875,8,0,81,5,0,0,6,0,0,0,0,0,204807,49.5,189,39,51,38,40,22,10,19,1425,237,11,143,132,35,8208,325,-42,367,142,34,247,34,2155053,257054,112266,20,666668,416087,666668,416087,494,331,3
-92.929169,37.570835,1.23333333333333,0,0,24,6,0,6,64,0,0,0,0,0,11985,66,203,25,54,38,37,25,6,15,1488,240,5,130,127,33,8962,319,-67,386,180,9,242,9,128216,14740,5424,24,39898,20268,39898,20268,391,53,1
-92.729164,44.829166,5.38888888888889,0,0,6,4,0,12,78,0,0,0,0,0,41949,-13,108.666666666667,31,62,38,44,18,4,26,1507,240,3,67,117,25,11544,287,-169,456,207,-91,207,-91,540288,75972,13622,49,217450,48319,217450,48319,313,61,2
-92.712502,45.154167,1.1,1,0,15,7,0,7,67,0,0,0,0,3,165849,4,133,34,58,41,44,16,5,22,1522,240,2,58,121,26,11665,280,-184,464,199,-103,199,-103,2005781,282043,50829,49,810858,188111,810858,188111,343,43,3
-92.70417,35.554165,0.3,9,0,83,4,0,1,4,0,0,0,0,0,21326,27,163,34,51,39,40,21,9,16,1445,240,10,145,132,36,8166,326,-41,367,144,35,247,35,204723,23359,10754,19,63227,42728,63227,42728,432,177,2
-92.70417,45.012501,4.29047619047619,0,0,8,5,0,10,76,0,0,0,0,0,72344,-30,89.5,35,60,38,44,18,4,26,1517,240,3,63,119,25,11624,284,-178,462,203,-98,203,-98,1015960,143800,25891,49,409611,93503,409611,93503,326,39,2
-92.6875,34.879166,0.726055555555557,24,0,27,48,0,0,1,0,0,0,0,0,40371.3333333333,61.3333333333333,199.333333333333,33,49,43,37,20,9,15,1476,240,7,161,133,36,7993,339,-24,363,161,260,260,53,401109,43815,23923,18,123437,84740,123437,84740,235,164,2
-92.679169,34.879166,0.559001610305958,24,0,27,48,0,0,1,0,0,0,0,0,39865.8888888889,50.7777777777778,187.666666666667,32,49,43,37,20,9,15,1476,240,7,161,133,36,7998,339,-24,363,161,260,260,53,406291,44377,24243,18,125030,85822,125030,85822,233,164,2
-92.654167,34.870834,0.606144005847953,25,0,26,47,0,0,1,0,0,0,0,0,44843.75,57.75,196.416666666667,32,49,43,37,20,9,15,1477,240,7,161,133,36,8007,339,-24,363,161,261,261,53,473131,51628,28362,18,145563,99784,145563,99784,226,163,2
-92.654167,35.504166,0.466666666666667,8,0,72,16,0,0,4,0,0,0,0,0,5634,32,172,28,49,44,36,20,8,13,1483,240,5,150,138,36,8221,335,-40,375,150,39,253,39,53808,6101,2875,19,16560,11505,16560,11505,288,199,1
-92.645836,45.404167,1.25666666666667,4,0,36,19,0,3,37,0,0,0,0,2,1566064,-10,124,54,55,50,39,12,8,21,1464,240,3,48,128,27,11536,273,-196,469,188,-111,188,-111,20475494,2864066,499550,49,8384729,1913100,8384729,1913100,336,35,5
